startyear,cruiseseries,cruise,callsignal,platformname,missionid,n_stations,n_records,included,excluded_records,exclusion_reason
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1117,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1118,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1119,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1120,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1121,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1122,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1123,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1124,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1125,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1126,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1127,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1128,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1129,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1130,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1131,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1132,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1133,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1134,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1135,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1136,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1137,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1138,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1139,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1140,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1141,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1142,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1143,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1144,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1145,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1146,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1147,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1148,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1149,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1150,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1151,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1152,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1153,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1154,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1155,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1156,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1157,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1158,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1159,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1160,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1161,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1162,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1163,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1446,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1447,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1448,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1449,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1450,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1451,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1452,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1453,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1454,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1455,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1456,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1457,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1458,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1459,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1460,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1461,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1462,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1463,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1464,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1465,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1466,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1467,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1468,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1469,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1470,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1471,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1472,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1473,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1474,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1475,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1476,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1477,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1478,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1479,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1480,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1481,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1482,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1483,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1484,1,1,FALSE,1,Russian EEZ
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1485,1,1,FALSE,1,Russian EEZ
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1486,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1487,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1488,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1489,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1490,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1491,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1492,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1493,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1494,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1495,1,1,TRUE,0,NA
2002,BHtokt,Bar2002.txt,LAHV,Jan Mayen,2002_1496,1,1,TRUE,0,NA
2002,BSS,2002211,LDGJ,Johan Hjort,2002_6,137,411,FALSE,1,Russian EEZ
2002,BSS,2002702,LAHV,Jan Mayen,2002_4,118,354,TRUE,0,NA
2002,CoastalS,2002214,LDGJ,Johan Hjort,2002_8,55,165,TRUE,0,NA
2002,CoastalS,2002710,LAHV,Jan Mayen,2002_326,169,507,TRUE,0,NA
2002,EggaN,2002828,LAOW,Varegg,2002_23,187,561,TRUE,0,NA
2002,Other,2002003,LLZG,G.O.Sars,2002_34,46,138,TRUE,0,NA
2002,Other,2002005,LLZG,G.O.Sars,2002_36,3,9,TRUE,0,NA
2002,Other,2002703,LAHV,Jan Mayen,2002_5,77,231,FALSE,1,Russian EEZ
2002,Other,2002822,LNWV,Rosund,2002_66,5,15,TRUE,0,NA
2002,WinterS,2002002,LLZG,G.O.Sars,2002_12,148,444,FALSE,1,Russian EEZ
2002,WinterS,2002203,LDGJ,Johan Hjort,2002_16,144,432,FALSE,1,Russian EEZ
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1001,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1002,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1003,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1004,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1005,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1006,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1007,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1008,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1009,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1010,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1011,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1012,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1013,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1014,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1015,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1016,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1017,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1018,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1019,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1020,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1021,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1022,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1023,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1024,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1025,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1026,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1027,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1028,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1029,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1030,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1031,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1032,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1033,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1034,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1035,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1036,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1037,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1038,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1039,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1040,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1041,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1042,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1043,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1044,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1045,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1046,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1047,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1048,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1049,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1050,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1051,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1052,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1053,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1054,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1055,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1056,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1057,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1058,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1059,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1060,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1061,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1062,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1063,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1064,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1065,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1066,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1067,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1068,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1069,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1070,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1071,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1072,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1073,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1074,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1075,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1076,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1077,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1078,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1079,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1080,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1081,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1082,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1083,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1084,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1085,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1086,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1087,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1088,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1089,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1090,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1091,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1092,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1093,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1094,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1095,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1096,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1097,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1098,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1099,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1100,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1101,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1102,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1103,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1104,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1105,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1106,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1107,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1108,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1109,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1110,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1111,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1112,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1113,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1114,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1115,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1116,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1117,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1118,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1119,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1120,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1121,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1122,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1123,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1124,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1125,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1126,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1127,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1128,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1129,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1130,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1131,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1132,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1133,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1134,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1135,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1136,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1137,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1138,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1139,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1140,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1141,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1142,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1143,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1150,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1151,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1152,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1153,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1154,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1155,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1156,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1157,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1158,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1159,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1162,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1163,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1164,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1165,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1166,1,1,TRUE,0,NA
2003,BlkvProj,TNNOV03.SPD,JXNA,Prestfjord,2003_1167,1,1,TRUE,0,NA
